method,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,Acquisition Ablation,2,9,6,150,1,57,6,117020.0,967625,130087.0,0.5264399632547844,99.96415442803448,1.0,1.0,0.6842105263157895,29768.263157894737,117020.0,0.8326732582801106,0.046119750000798376,0.0225200839995523,0.41412416499952087,ok,247107.0,247107.0,6923.870412956757,1255.643526431931,0.15755734854563483,2.2677983394653225,2.9685041947516333,0.965,4.791653557065387,15000,3409.0,11591.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,10,6,150,1,63,6,117020.0,967625,130087.0,0.5264399632547844,99.96415442803448,1.0,1.0,0.6190476190476191,26933.190476190477,0.0,0.9264470315909907,0.05182033299934119,0.020538417000352638,0.4864829149992147,ok,247107.0,247107.0,6729.376133379333,1193.9588343050102,0.17376989775688528,2.174766871933867,2.950796975281294,0.9644,4.72653554564298,15000,3277.0,11723.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,11,6,150,1,69,6,117020.0,967625,130087.0,0.5264399632547844,99.96415442803448,1.0,1.0,0.5942028985507246,26176.028985507248,107704.0,0.5195105111935802,0.0412743330016383,0.02548616599960951,0.5532434140004625,ok,247107.0,247107.0,6581.532733170196,1130.7131675627581,0.19988844326899788,2.007745695491077,2.9725660029669,0.9576,4.334499229760727,15000,3353.0,11647.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,12,6,150,1,75,6,117818.0,1223118,129289.0,0.5232105929819876,99.96577706709465,1.0,1.0,0.6266666666666667,29741.213333333333,117818.0,0.6162259515121205,0.06938962500134949,0.022455416998127475,0.6450884559999395,ok,247107.0,247107.0,7816.999011364559,1197.2574659161903,0.3325337813703673,1.865473259273419,2.812288063968105,0.9682,5.2185238288361795,15000,3346.0,11654.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,13,6,150,1,81,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.654320987654321,33675.25925925926,158309.0,0.3288485028598018,0.05893975000071805,0.022693457998684607,0.7267216639993421,ok,247107.0,247107.0,6152.787245148939,1077.2798327163632,0.28758516931640554,1.8784667639110488,2.7859637376581188,0.974,5.123359042308661,15000,3390.0,11610.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,14,6,150,1,87,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6781609195402298,35498.64367816092,112629.0,0.6801240614857825,0.08896124999955646,0.023495166999055073,0.8391780809979537,ok,247107.0,247107.0,6284.82055282756,1093.0453763580222,0.29506637281612114,1.8665742361402826,2.796233256413725,0.9684,5.140586351015315,15000,3348.0,11652.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,15,6,150,1,93,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6559139784946236,33627.16129032258,22205.0,0.8680455133206019,0.0989694590025465,0.021965500000078464,0.9601130400005786,ok,247107.0,247107.0,6270.168278401105,1087.3949289758089,0.29500398104109604,1.888588858738824,2.8197671171889818,0.9624,5.145225518945334,15000,3395.0,11605.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,16,6,150,1,99,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6464646464646465,34950.89898989899,141345.0,0.8916139002372051,0.11371345799852861,0.02403033299924573,1.097856830998353,ok,247107.0,247107.0,6263.426990233343,1083.8240856229704,0.31314017578723596,1.7674646304360437,2.7557628748437457,0.963,4.798561265384399,15000,3399.0,11601.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,17,6,150,1,105,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6666666666666666,37214.12380952381,110475.0,0.5190008167906847,0.07979666700339294,0.025493291999737266,1.2031467900014832,ok,247107.0,247107.0,6052.561875228118,1055.1321800134263,0.3339191242444957,1.6857933592691796,2.7530287369128805,0.963,4.914190866070752,15000,3344.0,11656.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,18,6,150,1,111,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6756756756756757,35977.45045045045,33452.0,0.5291015441127535,0.13270541699966998,0.02818166700308211,1.3640338740042353,ok,247107.0,247107.0,5913.248948288386,1033.368737237357,0.34064731730665226,1.653017764105367,2.721362926753102,0.9644,4.79812079021388,15000,3399.0,11601.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,2,19,6,150,1,117,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6923076923076923,34800.017094017094,22183.0,0.2257212966585551,0.11703983299958054,0.02994395800124039,1.5110176650050562,ok,247107.0,247107.0,9444.81955579955,1225.8243166106881,0.3415253361626908,1.675757332716342,2.720561513357731,0.9756,5.032997034641831,15000,3311.0,11689.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,20,6,150,1,123,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.7073170731707317,35837.50406504065,126192.0,0.34618467259540525,0.11495645900140516,0.027715207997971447,1.6536893320044328,ok,247107.0,247107.0,5858.645820721063,1003.3904577366136,0.342525050521939,1.664310681299142,2.70608611826402,0.9748,4.976724953327118,15000,3304.0,11696.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,21,6,150,1,129,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.6976744186046512,36812.0,142464.0,1.0189294002483782,0.12082429200017941,0.027289416000712663,1.8018030400053249,ok,247107.0,247107.0,5938.982425016149,1013.2307913967217,0.3370245681133923,1.6651378384872875,2.7182774847166984,0.9724,4.997774916293869,15000,3337.0,11663.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,2,22,6,150,1,135,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.7037037037037037,37216.770370370374,78615.0,0.581132724419306,0.1609138330022688,0.031087000003026333,1.99380387301062,ok,247107.0,247107.0,5887.141864765333,1007.1213114805479,0.3468398943921648,1.598454680359898,2.6888053530320883,0.9692,4.8240347660571965,15000,3374.0,11626.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,2,23,6,150,1,141,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.7163120567375887,38723.46808510638,154791.0,0.42477070350587776,0.20583437500317814,0.030634167000243906,2.230272415014042,ok,247107.0,247107.0,6089.399334328365,1036.9601225984156,0.3487997168696608,1.5759916171876103,2.689498318445947,0.9688,4.787027244368578,15000,3325.0,11675.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,24,6,150,1,147,6,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.7210884353741497,40397.319727891154,138679.0,0.8386259441363596,0.1815487910025695,0.0347797080030432,2.4466009140196547,ok,247107.0,247107.0,6073.413175329289,1033.8076926479007,0.34699133680751243,1.5944225485111583,2.7029029943479763,0.9672,4.829441345184096,15000,3452.0,11548.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,2,25,6,150,1,150,3,158309.0,879433,88798.0,0.3593504028619181,99.994689544894,1.0,1.0,0.7266666666666667,40851.386666666665,103326.0,0.42172493113882664,0.18812837499717716,0.029128875001333654,2.6638581640181656,ok,247107.0,247107.0,5990.48234041277,1027.135317566822,0.3499579001793685,1.58458594798258,2.699715393067822,0.9666,4.7993951180231,15000,3334.0,11666.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,0,6,150,1,3,3,0.0,409668,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0055793833043412,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,3,1,6,150,1,9,6,33849.0,1653487,213258.0,0.8630188541805777,98.58587825421084,0.0,0.0,0.3333333333333333,5217.111111111111,33849.0,0.806234223397502,6.833299994468689e-05,0.00788437500159489,0.007952708001539577,constant_target_fallback,247107.0,247107.0,7909.099054228617,1427.68,0.0,0.8171530915714472,3.9560373352279044,0.932,1.0,15000,3394.0,11606.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,3,2,6,150,1,15,6,56166.0,968321,190941.0,0.7727057509499933,99.48962264954996,1.0,0.0,0.4666666666666667,8982.866666666667,56166.0,0.29376300423123447,0.009466416002396727,0.01081920800061198,0.028238332004548283,ok,247107.0,247107.0,8347.155717458041,1852.7274980280772,0.1434686900430772,1.8053879254637895,17.931384990657545,0.9244,2.864916279447834,15000,3325.0,11675.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,3,6,150,1,21,6,100700.0,1131147,146407.0,0.5924842274804032,99.90213355729031,1.0,1.0,0.5714285714285714,16383.52380952381,100700.0,0.4754436016119322,0.013622000002214918,0.015893083000264596,0.0577534150070278,ok,247107.0,247107.0,10722.057851220086,2907.3461805849797,0.40034460236009695,2.3611156753314426,8.629809279898923,0.6492,1.5086103915950542,15000,3330.0,11670.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,4,6,150,1,27,6,100700.0,1131147,146407.0,0.5924842274804032,99.90213355729031,1.0,1.0,0.6666666666666666,21942.185185185186,52278.0,0.21516346975698383,0.012258124999789288,0.016429499999503605,0.08644104000632069,ok,247107.0,247107.0,7778.150929196439,1723.0091704992444,0.21352425049413218,2.636217532269354,3.0020094692512345,0.9608,4.429418080954462,15000,3316.0,11684.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,5,6,150,1,33,6,103672.0,952491,143435.0,0.5804570489706888,99.9166881379512,1.0,1.0,0.7272727272727273,26942.666666666668,103672.0,0.6980387348722715,0.017593125001440058,0.020941833998222137,0.12497599900598289,ok,247107.0,247107.0,7054.037543626285,2057.725547532968,0.17920040799391382,2.9581630275639395,3.2895630588624605,0.925,4.25040207791179,15000,3268.0,11732.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,6,6,150,1,39,6,109179.0,694973,137928.0,0.5581711566244583,99.94109328502786,1.0,1.0,0.717948717948718,31644.923076923078,109179.0,0.4810308732283468,0.03941287500128965,0.017742667001584778,0.1821315410088573,ok,247107.0,247107.0,8856.84617284002,2239.9929508578193,0.27612982571270067,2.375899154853024,3.420485699453333,0.8972,3.8091101516436887,15000,3347.0,11653.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,7,6,150,1,45,6,109179.0,694973,137928.0,0.5581711566244583,99.94109328502786,1.0,1.0,0.7555555555555555,31066.17777777778,49305.0,0.33293186539428105,0.034150333998695714,0.01821895799730555,0.23450083300485858,ok,247107.0,247107.0,55787.46402616129,5626.487144090242,0.3817569808109697,1.9924377849397166,3.0188188138673104,0.9224,4.163903510276417,15000,3347.0,11653.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,8,6,150,1,51,6,109179.0,694973,137928.0,0.5581711566244583,99.94109328502786,1.0,1.0,0.7647058823529411,34713.76470588235,89581.0,0.39062175201422283,0.03090620799775934,0.02052808300140896,0.2859351240040269,ok,247107.0,247107.0,7390.883025930034,1541.605132765538,0.37071597901552716,2.0167159453172303,2.969984829632286,0.9234,4.009904537514258,15000,3375.0,11625.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,9,6,150,1,57,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7894736842105263,44417.52631578947,215200.0,0.30020096475118463,0.051409874999080785,0.019191291998140514,0.3565362910012482,ok,247107.0,247107.0,5936.741039860607,1437.2800282671717,0.361217165683156,2.6797892829854644,3.019026173226985,0.9486,4.645445089321799,15000,3398.0,11602.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,10,6,150,1,63,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.8095238095238095,42959.079365079364,94764.0,0.5114295166068957,0.03881358299986459,0.02115391600091243,0.4165037900020252,ok,247107.0,247107.0,5014.322578916812,1293.0062851864282,0.3724978306340379,2.57757321698492,3.002190302187685,0.9494,4.7382129696082655,15000,3366.0,11634.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,11,6,150,1,69,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.8115942028985508,42048.115942028984,109831.0,0.6588713338581402,0.06903929200052517,0.023304541999095818,0.5088476240016462,ok,247107.0,247107.0,4894.577087103711,1316.2907323223728,0.37063696371349397,2.6368419994557373,3.0522518361520086,0.9368,4.599869448953379,15000,3321.0,11679.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,3,12,6,150,1,75,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7733333333333333,41295.693333333336,116000.0,0.7597150718717726,0.1179422089990112,0.022381457998562837,0.6491712909992202,ok,247107.0,247107.0,4992.073124480702,1219.2972449836977,0.34939175704683234,2.3073725927399305,2.9844591033053978,0.94,4.7205767763621935,15000,3307.0,11693.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,3,13,6,150,1,81,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7901234567901234,42793.50617283951,130383.0,0.48576305203353737,0.06327708299795631,0.022877333998621907,0.7353257079957984,ok,247107.0,247107.0,4703.252926304901,1151.619527465331,0.3466681660998509,2.247872921781173,2.9539465773888267,0.9404,4.568454294396574,15000,3333.0,11667.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,14,6,150,1,87,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7816091954022989,39924.057471264365,2026.0,0.3375006223395861,0.0707656250015134,0.02115787500224542,0.8272492079995573,ok,247107.0,247107.0,4703.328423649004,1128.1118389849287,0.3525907931422546,2.067245912739637,2.927788743098961,0.9448,4.679916167846847,15000,3387.0,11613.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,15,6,150,1,93,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7741935483870968,39725.18279569892,83846.0,0.6830741088569052,0.08538033399963751,0.025086917001317488,0.9377164590005123,ok,247107.0,247107.0,4799.932470351397,1021.9383757507159,0.3724745861161551,1.8189039958566928,2.8701589380687675,0.9548,4.847409547769502,15000,3296.0,11704.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,16,6,150,1,99,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7575757575757576,38393.707070707074,46996.0,0.819219940608621,0.10221412499959115,0.024869583001418505,1.064800167001522,ok,247107.0,247107.0,4743.462264470098,931.6056478518948,0.38706313041763474,1.7362496873385702,2.844106068805412,0.9536,4.879971926925546,15000,3305.0,11695.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,3,17,6,150,1,105,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7714285714285715,41231.1619047619,106619.0,0.5440694285066201,0.15080554200176266,0.026655749999918044,1.2422614590032026,ok,247107.0,247107.0,4384.413640906332,883.2645009943293,0.3861199922164133,1.6670287597503877,2.804602006590498,0.9516,4.644367107491226,15000,3335.0,11665.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,18,6,150,1,111,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7657657657657657,41612.81981981982,120392.0,1.0522737242106626,0.09946975000275415,0.027048209001804935,1.3687794180077617,ok,247107.0,247107.0,4176.128887091327,855.6967285423628,0.3870313764021603,1.6600470201844786,2.836640250265026,0.948,4.6399830570716585,15000,3277.0,11723.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,19,6,150,1,117,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7350427350427351,39526.794871794875,5612.0,0.8386581327058964,0.10469025000202237,0.028479124997829786,1.5019487930076139,ok,247107.0,247107.0,3735.6672123205876,787.9497889331327,0.4017336363652564,1.660680626687605,2.8098364375927782,0.9544,4.622887414256334,15000,3321.0,11679.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,3,20,6,150,1,123,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7317073170731707,39101.58536585366,91739.0,1.1210454539304275,0.14366158399934648,0.034892042000137735,1.680502419007098,ok,247107.0,247107.0,3785.651346722072,773.5780371794942,0.4069196714408952,1.5537642896636037,2.760964327730182,0.9528,4.3691277636478585,15000,3425.0,11575.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,3,21,6,150,1,129,6,215200.0,690434,31907.0,0.12912220212296696,99.99926243679084,1.0,1.0,0.7131782945736435,39207.41860465116,139921.0,1.0226685834318343,0.15783229200314963,0.027918750001845183,1.8662534610120929,ok,247107.0,247107.0,3883.1215259147616,800.1832572638541,0.40295790927236497,1.4895854568746947,2.755055881797456,0.9436,4.049873354350677,15000,3385.0,11615.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,3,22,6,150,1,135,6,221080.0,604276,26027.0,0.10532684221814842,99.99977053589049,1.0,1.0,0.7185185185185186,41840.503703703704,221080.0,0.5859002633763445,0.3047063750018424,0.031444542000826914,2.202404378014762,ok,247107.0,247107.0,3650.308147916304,752.7380255169634,0.40839886740349296,1.4638884017525193,2.73176155721537,0.9472,4.029791296966935,15000,3360.0,11640.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,3,23,6,150,1,141,6,221080.0,604276,26027.0,0.10532684221814842,99.99977053589049,1.0,1.0,0.7304964539007093,41995.97163120568,107732.0,0.35211617104544923,0.2610422910001944,0.031398541999806184,2.4948452110147628,ok,247107.0,247107.0,4872.915304312168,984.7034012761768,0.380177525555079,1.5113984714005078,2.7378937880153664,0.9438,3.9985569252300213,15000,3282.0,11718.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,24,6,150,1,147,6,221080.0,604276,26027.0,0.10532684221814842,99.99977053589049,1.0,1.0,0.7414965986394558,42768.04081632653,218753.0,0.47055817777375414,0.31792270799996913,0.0382463749992894,2.8510142940140213,ok,247107.0,247107.0,4707.551098406074,937.7798204826813,0.38663331340096374,1.50417293513074,2.7240205621845766,0.9472,4.035164309622471,15000,3359.0,11641.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,3,25,6,150,1,150,3,221080.0,604276,26027.0,0.10532684221814842,99.99977053589049,1.0,1.0,0.74,43028.86666666667,97581.0,1.0932781892193757,0.33148645799883525,0.030591124999773456,3.21309187701263,ok,247107.0,247107.0,4478.475558509985,894.6122964755492,0.3936814158451103,1.4664703361408729,2.689805481476069,0.9528,4.06107167230234,15000,3259.0,11741.0,2,1,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,4,0,6,150,1,3,3,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8989998979021484,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,4,1,6,150,1,9,6,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.9024484222891002,8.058299863478169e-05,0.009903124999254942,0.009983707997889724,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3299.0,11701.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,4,2,6,150,1,15,6,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.94496356097181,6.90829983795993e-05,0.010288040997693315,0.020340831993962638,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3350.0,11650.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,4,3,6,150,1,21,6,0.0,3806703,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8835023002997018,7.399999958579428e-05,0.011265082997852005,0.03167991499140044,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3301.0,11699.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,4,4,6,150,1,27,6,36581.0,1209975,210526.0,0.8519629148506518,98.7096577510026,0.0,0.0,0.037037037037037035,1354.851851851852,36581.0,0.9528201139493466,6.016600309521891e-05,0.011840292001579655,0.04358037299607531,constant_target_fallback,247107.0,247107.0,8775.797842190761,1529.645,0.0,0.8104050858432441,3.93666540770458,0.9332,1.0,15000,3387.0,11613.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,4,5,6,150,1,33,6,124940.0,1035391,122167.0,0.49438907032176344,99.97567680439103,1.0,1.0,0.21212121212121213,17645.515151515152,124940.0,0.30480581506923693,0.014409667001018533,0.015891750001173932,0.07388178999826778,ok,247107.0,247107.0,10591.977629040495,2286.6890434359184,0.38963427677089135,0.9355600373976831,5.644259264922891,0.7972,0.5610413805592824,15000,3317.0,11683.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,4,6,6,150,1,39,6,124940.0,1035391,122167.0,0.49438907032176344,99.97567680439103,1.0,1.0,0.3076923076923077,23354.333333333332,88238.0,0.30491800018304244,0.02220412500173552,0.019865792000928195,0.11595170700093149,ok,247107.0,247107.0,9232.956587474459,1854.8617341388167,0.3941172654664874,0.9385634621644967,5.851061284408519,0.8068,0.6982244405881236,15000,3371.0,11629.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,4,7,6,150,1,45,6,145704.0,864576,101403.0,0.410360693950394,99.99078865503218,1.0,1.0,0.35555555555555557,31891.844444444443,145704.0,0.15428972671630672,0.025861000001896173,0.01773620799940545,0.15954891500223312,ok,247107.0,247107.0,8034.999939732358,1463.3001621286348,0.4134657247772753,0.8353817547036304,2.4670722528863966,0.8934,1.4555345862499864,15000,3355.0,11645.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,4,8,6,150,1,51,6,145704.0,864576,101403.0,0.410360693950394,99.99078865503218,1.0,1.0,0.43137254901960786,36085.01960784314,108262.0,0.4211329240711592,0.08569037499910337,0.020563041001878446,0.26580233100321493,ok,247107.0,247107.0,7085.416813008895,1270.2098510772796,0.3622148254411903,1.2891177952046435,2.273195709640513,0.9838,3.0476348586613655,15000,3290.0,11710.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,4,9,6,150,1,57,6,145704.0,864576,101403.0,0.410360693950394,99.99078865503218,1.0,1.0,0.49122807017543857,40113.771929824565,108493.0,0.3775814852532477,0.06303333300093072,0.021688583001377992,0.35052424700552365,ok,247107.0,247107.0,7074.141839816898,1274.3772188507292,0.3506783602189963,1.356687017627093,2.3206226160301653,0.9784,3.1942717059559165,15000,3339.0,11661.0,6,0,,,False,,0.0
